ts_utc,node_id,node_label,zone,pm1_ug_m3,pm25_ug_m3,pm10_ug_m3,pm25_nowcast,co_ppm,co2_ppm,no2_ppb,temperature_c,humidity_pct,wind_speed_ms,wind_direction,pressure_hpa,rain_mm,wind_chill_c,aqi,aqi_pm25,aqi_pm10,aqi_co,aqi_nowcast,aqi_category,health_risk_score,event_active,event_type
2026-03-15T03:41:30.791940+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,70.2,116.0,109.5,116.0,4.04,530.5,43.8,14.8,63.5,3.54,86.5,908.2,0.0,14.8,193,193,78,46,193,Unhealthy,24.8,0,none
2026-03-15T03:41:31.297531+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,73.3,113.8,187.2,113.8,2.49,533.9,35.1,13.9,64.9,1.86,56.7,908.9,0.0,13.9,192,192,117,28,192,Unhealthy,24.7,0,none
2026-03-15T03:41:31.800011+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,46.0,69.3,99.5,69.3,2.18,506.6,27.2,16.3,71.7,4.23,213.9,910.9,0.0,16.3,161,161,73,25,161,Unhealthy,19.5,0,none
2026-03-15T03:41:32.305874+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,25.6,44.8,115.1,44.8,2.25,486.5,19.0,17.1,80.0,3.47,90.7,909.1,0.0,17.1,124,124,81,26,124,Unhealthy for Sensitive Groups,16.1,0,none
2026-03-15T03:41:32.813303+00:00,N5_Tokha,Tokha - Rural Rim,rural,13.3,20.4,91.0,20.4,0.98,458.8,12.8,12.7,78.6,0.78,29.9,911.2,0.0,12.7,72,72,69,11,72,Moderate,10.2,0,none
2026-03-15T03:45:13.074653+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,65.0,116.7,126.3,116.7,3.57,584.2,44.2,15.9,63.3,2.62,189.9,912.0,0.0,15.9,194,194,86,41,194,Unhealthy,25.0,0,none
2026-03-15T03:45:13.580420+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,65.4,96.7,159.9,96.7,3.33,540.7,38.9,14.4,65.2,1.37,189.1,908.9,0.0,14.4,180,180,103,38,180,Unhealthy,23.9,0,none
2026-03-15T03:45:14.088241+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,55.4,88.9,130.7,88.9,2.73,501.7,20.7,15.7,72.2,2.21,152.4,910.6,0.0,15.7,174,174,88,31,174,Unhealthy,20.8,0,none
2026-03-15T03:45:14.594329+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,25.9,41.2,87.9,41.2,1.75,480.0,24.2,16.9,72.8,4.12,302.0,910.3,0.0,16.9,115,115,67,20,115,Unhealthy for Sensitive Groups,15.1,0,none
2026-03-15T03:45:15.102754+00:00,N5_Tokha,Tokha - Rural Rim,rural,12.6,21.6,70.3,21.6,1.59,454.3,17.2,13.5,79.8,3.42,333.2,909.9,0.0,13.5,74,74,59,18,74,Moderate,10.7,0,none
2026-03-15T10:07:26.581540+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,129.7,210.0,214.6,210.0,6.62,594.3,54.5,21.0,51.3,2.93,279.5,912.4,0.0,21.0,285,285,130,72,285,Very Unhealthy,36.3,0,none
2026-03-15T10:07:27.084018+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,600.4,930.8,1663.1,930.8,10.65,557.8,95.1,20.1,52.2,2.15,103.0,910.6,0.0,20.1,500,500,500,120,500,Hazardous,74.3,1,brick_kiln
2026-03-15T10:07:27.586623+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,87.1,133.0,185.7,133.0,4.78,536.2,34.1,22.1,55.4,3.28,138.6,909.7,0.0,22.1,208,208,116,54,208,Very Unhealthy,26.9,0,none
2026-03-15T10:07:28.092634+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,34.4,54.6,132.6,54.6,2.49,508.5,38.5,22.5,63.2,5.55,308.4,910.5,0.0,22.5,148,148,89,28,148,Unhealthy for Sensitive Groups,20.4,0,none
2026-03-15T10:07:28.600681+00:00,N5_Tokha,Tokha - Rural Rim,rural,26.1,40.9,136.6,40.9,2.0,478.3,26.3,18.9,65.8,1.84,103.0,912.0,0.0,18.9,114,114,91,23,114,Unhealthy for Sensitive Groups,16.3,0,none
2026-03-15T10:07:44.115369+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,143.7,222.6,240.4,216.5,6.87,600.7,75.4,20.7,51.2,2.3,49.8,909.8,0.0,20.7,297,297,143,75,291,Very Unhealthy,40.0,0,none
2026-03-15T10:07:44.621192+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,486.8,832.4,1555.6,878.9,10.91,562.1,90.4,20.3,50.4,3.33,54.4,911.2,0.0,20.3,500,500,500,125,500,Hazardous,74.0,1,brick_kiln
2026-03-15T10:07:45.128844+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,77.8,118.8,172.1,125.5,4.45,543.1,48.5,22.2,57.5,3.44,104.0,909.8,0.0,22.2,500,195,109,500,201,Hazardous,44.8,0,none
2026-03-15T10:07:45.630898+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,48.6,84.9,174.4,73.0,3.38,487.0,33.4,22.4,58.8,1.01,28.7,907.5,0.0,22.4,172,172,111,38,163,Unhealthy,23.1,0,none
2026-03-15T10:07:46.138678+00:00,N5_Tokha,Tokha - Rural Rim,rural,22.6,33.7,131.3,37.0,2.01,484.9,15.4,19.3,66.7,2.14,132.2,910.7,0.0,19.3,97,97,89,23,105,Moderate,13.8,0,none
2026-03-15T10:08:01.647748+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,120.0,217.2,216.9,216.7,6.08,595.4,71.5,20.9,60.1,2.54,346.3,908.2,0.0,20.9,292,292,132,67,291,Very Unhealthy,38.5,0,none
2026-03-15T10:08:02.154643+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,496.4,870.1,1583.5,875.6,10.28,570.5,99.3,21.3,42.1,2.98,52.8,909.2,0.0,21.3,500,500,500,114,500,Hazardous,74.5,1,brick_kiln
2026-03-15T10:08:02.662551+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,80.3,132.3,199.3,128.0,3.98,526.2,43.6,22.2,60.2,3.18,267.9,907.7,0.0,22.2,208,208,123,45,203,Very Unhealthy,27.7,0,none
2026-03-15T10:08:03.168607+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,41.0,71.4,166.2,72.2,3.02,489.1,34.3,22.0,65.2,2.77,24.9,909.0,0.0,22.0,162,162,107,34,163,Unhealthy,22.0,0,none
2026-03-15T10:08:03.673300+00:00,N5_Tokha,Tokha - Rural Rim,rural,26.0,43.8,152.4,39.8,1.49,480.3,18.3,19.2,64.6,0.0,107.5,907.9,0.0,19.2,121,121,99,17,112,Unhealthy for Sensitive Groups,16.1,0,none
2026-03-15T10:08:19.185220+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,123.9,184.8,240.4,206.6,6.2,606.6,66.3,20.9,58.9,4.11,115.2,909.7,0.0,20.9,260,260,143,68,281,Very Unhealthy,35.9,0,none
2026-03-15T10:08:19.693477+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,563.7,900.1,1625.2,882.8,10.45,555.1,94.5,21.0,52.4,2.67,183.7,908.5,0.0,21.0,500,500,500,117,500,Hazardous,74.1,1,brick_kiln
2026-03-15T10:08:20.202145+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,82.3,142.5,195.0,132.7,3.98,548.3,36.5,22.8,54.3,3.0,135.2,907.3,0.0,22.8,218,218,121,45,208,Very Unhealthy,27.7,0,none
2026-03-15T10:08:20.704600+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,52.7,81.3,170.8,76.1,3.09,511.7,33.3,23.1,60.0,1.28,223.6,909.9,0.0,23.1,169,169,109,35,165,Unhealthy,22.6,0,none
2026-03-15T10:08:21.212505+00:00,N5_Tokha,Tokha - Rural Rim,rural,19.1,33.9,130.0,37.7,2.33,467.3,22.4,19.8,65.8,2.08,5.8,911.5,0.0,19.8,97,97,88,26,106,Moderate,14.6,0,none
2026-03-15T10:08:25.663735+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,98.2,174.5,203.7,174.5,6.23,575.1,72.6,21.5,58.4,4.86,45.2,908.7,0.0,21.5,250,250,125,68,250,Very Unhealthy,35.0,0,none
2026-03-15T10:08:26.169313+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,82.4,142.0,213.3,142.0,4.94,540.2,50.9,20.1,51.3,4.16,149.2,911.7,0.0,20.1,217,217,130,55,217,Very Unhealthy,29.9,0,none
2026-03-15T10:08:26.672371+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,80.6,144.9,226.8,144.9,4.63,547.3,46.3,21.8,55.4,1.37,53.8,911.7,0.0,21.8,220,220,137,52,220,Very Unhealthy,29.8,0,none
2026-03-15T10:08:27.178256+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,55.7,83.7,164.1,83.7,3.61,508.5,26.0,22.8,60.6,1.41,54.7,912.4,0.0,22.8,171,171,106,41,171,Unhealthy,22.2,0,none
2026-03-15T10:08:27.685660+00:00,N5_Tokha,Tokha - Rural Rim,rural,19.8,34.9,134.3,34.9,1.64,488.5,22.6,18.7,63.1,1.37,317.6,911.8,0.0,18.7,99,99,90,19,99,Moderate,14.5,0,none
2026-03-15T10:08:36.726849+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,66.4,111.1,145.6,154.2,6.5,590.8,64.2,19.8,78.8,1.77,347.8,909.2,7.96,19.8,190,190,96,71,229,Unhealthy,28.3,0,none
2026-03-15T10:08:37.234706+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,525.5,782.0,1398.6,855.0,10.92,537.9,87.1,20.4,67.9,0.61,269.8,912.4,3.98,20.4,500,500,500,125,500,Hazardous,73.7,1,brick_kiln
2026-03-15T10:08:37.739578+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,77.3,133.3,171.6,132.9,3.87,532.1,41.5,21.4,52.9,4.03,324.8,908.1,0.0,21.4,209,209,109,44,208,Very Unhealthy,27.0,0,none
2026-03-15T10:08:38.244812+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,42.2,74.2,190.9,75.4,2.96,531.1,29.6,22.2,63.5,1.52,252.7,910.3,0.0,22.2,164,164,119,34,165,Unhealthy,22.2,0,none
2026-03-15T10:08:38.753178+00:00,N5_Tokha,Tokha - Rural Rim,rural,27.5,40.5,127.0,38.6,2.08,489.2,22.3,19.2,65.0,2.68,289.2,908.5,0.0,19.2,113,113,87,24,109,Unhealthy for Sensitive Groups,15.7,0,none
2026-03-15T10:08:43.195089+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,118.3,207.0,207.7,192.1,6.21,575.7,62.2,20.3,57.3,3.87,148.9,909.8,0.0,20.3,282,282,127,68,267,Very Unhealthy,36.6,0,none
2026-03-15T10:08:43.703241+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,598.3,925.3,1679.7,664.2,10.94,540.8,100.4,20.4,50.2,2.24,74.4,908.0,0.0,20.4,500,500,500,125,500,Hazardous,75.0,1,brick_kiln
2026-03-15T10:08:44.211466+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,81.3,128.6,191.3,136.3,4.3,534.2,48.2,22.0,55.3,2.96,19.4,910.0,0.0,22.0,204,204,119,49,212,Very Unhealthy,27.9,0,none
2026-03-15T10:08:44.719790+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,43.3,70.1,156.4,76.3,2.96,499.8,31.3,22.4,82.2,0.0,130.8,910.3,3.36,22.4,161,161,102,34,166,Unhealthy,21.4,0,none
2026-03-15T10:08:45.225335+00:00,N5_Tokha,Tokha - Rural Rim,rural,17.2,27.3,120.2,30.6,1.79,465.4,28.8,19.0,62.8,3.62,39.3,910.3,0.0,19.0,85,85,83,20,91,Moderate,13.8,0,none
2026-03-15T10:08:54.267845+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,136.0,228.3,265.7,191.8,6.5,591.0,74.7,20.9,54.7,0.51,181.9,909.8,0.0,20.9,307,307,156,71,267,Hazardous,41.1,0,none
2026-03-15T10:08:54.772838+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,87.9,150.1,236.8,485.6,5.26,551.1,49.2,20.7,50.3,3.78,88.6,910.5,0.0,20.7,225,225,141,59,500,Very Unhealthy,30.9,0,brick_kiln
2026-03-15T10:08:55.278839+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,83.0,133.8,191.6,133.1,3.86,532.5,41.9,21.7,59.9,2.64,194.0,910.0,0.0,21.7,209,209,119,44,209,Very Unhealthy,27.4,0,none
2026-03-15T10:08:55.785574+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,33.4,54.8,114.9,67.5,3.2,513.7,31.8,22.6,81.2,2.33,250.4,907.3,4.11,22.6,149,149,81,36,159,Unhealthy for Sensitive Groups,19.8,0,none
2026-03-15T10:08:56.290476+00:00,N5_Tokha,Tokha - Rural Rim,rural,21.5,33.2,126.9,37.0,2.04,479.3,17.8,19.2,67.9,3.04,335.3,913.2,0.0,19.2,96,96,87,23,105,Moderate,13.9,0,none
2026-03-15T10:09:00.736296+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,130.5,202.0,227.4,196.0,6.13,623.0,72.5,20.7,58.2,2.84,203.6,910.3,0.0,20.7,277,277,137,67,271,Very Unhealthy,37.6,0,none
2026-03-15T10:09:01.242392+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,486.9,837.5,1522.7,763.2,10.44,554.5,93.6,20.4,49.1,3.22,320.1,908.9,0.0,20.4,500,500,500,117,500,Hazardous,74.0,1,brick_kiln
2026-03-15T10:09:01.748994+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,75.3,120.4,169.3,129.8,3.88,528.7,37.2,21.4,54.9,3.52,10.0,906.3,0.0,21.4,196,196,108,44,205,Unhealthy,25.5,0,none
2026-03-15T10:09:02.251504+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,46.4,78.0,182.2,77.0,3.26,490.1,32.6,23.0,58.2,0.94,232.1,913.0,0.0,23.0,167,167,114,37,166,Unhealthy,22.7,0,none
2026-03-15T10:09:02.758799+00:00,N5_Tokha,Tokha - Rural Rim,rural,23.2,41.9,136.4,35.9,2.67,478.5,15.4,19.3,66.9,1.7,143.7,909.9,0.0,19.3,117,117,91,30,102,Unhealthy for Sensitive Groups,15.7,0,none
2026-03-15T10:09:11.799519+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,138.2,223.1,259.9,207.6,6.14,596.4,68.8,22.1,52.9,1.38,63.1,911.5,0.0,22.1,298,298,153,67,282,Very Unhealthy,39.5,0,none
2026-03-15T10:09:12.306259+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,112.1,165.4,286.1,324.2,5.58,563.4,47.5,20.9,49.6,2.22,123.4,909.9,0.0,20.9,241,241,166,62,498,Very Unhealthy,33.2,0,brick_kiln
2026-03-15T10:09:12.813293+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,64.9,116.4,181.0,129.1,4.12,540.0,45.6,21.4,62.8,3.8,328.4,912.9,0.0,21.4,194,194,114,47,205,Unhealthy,26.5,0,none
2026-03-15T10:09:13.319822+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,37.0,65.9,142.9,66.9,3.44,500.4,29.8,22.8,61.1,4.1,40.6,912.4,0.0,22.8,158,158,95,39,159,Unhealthy,21.0,0,none
2026-03-15T10:09:13.825710+00:00,N5_Tokha,Tokha - Rural Rim,rural,22.5,37.5,116.9,37.1,1.92,483.9,11.5,19.7,63.2,3.3,151.2,910.1,0.0,19.7,106,106,82,22,105,Unhealthy for Sensitive Groups,13.8,0,none
2026-03-15T10:09:18.267977+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,149.6,222.9,254.6,205.7,6.85,574.7,65.9,21.1,56.9,2.26,40.6,909.3,0.0,21.1,500,298,500,74,280,Hazardous,53.4,0,none
2026-03-15T10:09:18.771244+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,579.7,943.3,1739.4,859.3,10.94,575.1,91.6,20.1,47.0,1.74,148.8,908.8,0.0,20.1,500,500,500,125,500,Hazardous,74.2,1,brick_kiln
2026-03-15T10:09:19.278138+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,51.6,82.2,106.0,105.4,4.31,545.3,43.1,21.3,76.4,2.45,327.8,911.2,6.99,21.3,170,170,76,49,186,Unhealthy,22.9,0,none
2026-03-15T10:09:19.786148+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,40.2,65.3,138.9,72.8,2.94,515.0,37.5,22.6,63.7,4.51,187.8,910.5,0.0,22.6,158,158,93,33,163,Unhealthy,21.4,0,none
2026-03-15T10:09:20.292740+00:00,N5_Tokha,Tokha - Rural Rim,rural,22.7,39.8,163.8,37.5,2.48,481.3,18.0,20.0,64.5,0.0,127.4,910.8,0.0,20.0,112,112,105,28,106,Unhealthy for Sensitive Groups,16.1,0,none
2026-03-15T10:09:29.338467+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,147.2,246.4,249.5,227.1,6.13,569.6,74.6,21.4,59.1,0.92,261.1,909.9,0.0,21.4,343,343,148,67,304,Hazardous,43.5,0,none
2026-03-15T10:09:29.842663+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,105.0,167.8,258.9,245.7,5.56,562.7,53.9,20.8,48.8,3.54,145.1,912.6,0.0,20.8,243,243,153,62,341,Very Unhealthy,33.4,0,brick_kiln
2026-03-15T10:09:30.349241+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,79.4,136.7,204.7,130.9,4.37,531.4,42.6,21.9,57.9,2.07,212.0,908.5,0.0,21.9,212,212,126,50,206,Very Unhealthy,28.3,0,none
2026-03-15T10:09:30.853640+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,50.3,76.2,175.6,70.3,3.27,504.0,30.8,22.6,63.0,2.64,17.3,910.6,0.0,22.6,166,166,111,37,161,Unhealthy,22.3,0,none
2026-03-15T10:09:31.357695+00:00,N5_Tokha,Tokha - Rural Rim,rural,26.1,39.8,126.8,37.9,2.17,478.9,15.3,19.0,67.9,1.39,241.7,910.6,0.0,19.0,112,112,87,25,107,Unhealthy for Sensitive Groups,15.0,0,none
2026-03-15T10:09:35.806283+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,137.4,206.9,241.4,206.1,6.27,598.4,75.1,21.1,51.1,2.61,117.8,913.2,0.0,21.1,282,282,144,69,281,Very Unhealthy,38.6,0,none
2026-03-15T10:09:36.310370+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,489.9,805.7,1491.9,831.6,10.51,545.7,93.1,20.0,49.6,3.65,216.2,913.3,0.0,20.0,500,500,500,118,500,Hazardous,74.0,1,brick_kiln
2026-03-15T10:09:36.817619+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,72.9,127.3,175.7,115.5,3.96,521.9,41.5,22.0,64.9,3.55,248.7,909.2,0.0,22.0,203,203,111,45,193,Very Unhealthy,26.6,0,none
2026-03-15T10:09:37.325525+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,34.5,58.8,126.5,67.4,3.22,506.0,39.3,21.6,82.4,2.31,225.6,908.5,3.55,21.6,153,153,86,37,159,Unhealthy,21.1,0,none
2026-03-15T10:09:37.833361+00:00,N5_Tokha,Tokha - Rural Rim,rural,12.3,20.9,84.0,29.4,2.72,506.7,17.1,18.7,88.2,3.27,145.5,910.0,5.39,18.7,73,73,65,31,89,Moderate,11.4,0,none
2026-03-15T10:09:46.870996+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,114.8,192.5,232.8,209.8,6.16,611.1,65.2,19.7,56.1,3.39,137.9,908.8,0.0,19.7,267,267,140,68,285,Very Unhealthy,36.2,0,none
2026-03-15T10:09:47.379053+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,108.8,165.7,283.3,205.6,5.46,578.7,49.2,20.4,54.6,2.64,84.3,911.1,0.0,20.4,241,241,165,61,280,Very Unhealthy,33.2,0,brick_kiln
2026-03-15T10:09:47.886990+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,79.7,132.8,192.6,131.3,4.36,519.8,45.3,22.0,56.0,2.85,89.7,908.6,0.0,22.0,208,208,120,50,207,Very Unhealthy,28.0,0,none
2026-03-15T10:09:48.389717+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,38.9,69.7,164.5,70.1,3.31,487.5,37.9,23.5,61.1,2.67,338.4,910.4,0.0,23.5,161,161,106,38,161,Unhealthy,22.4,0,none
2026-03-15T10:09:48.897439+00:00,N5_Tokha,Tokha - Rural Rim,rural,21.3,34.6,121.3,37.0,1.97,456.2,22.5,19.2,63.1,3.82,247.2,912.0,0.0,19.2,99,99,84,22,105,Moderate,14.4,0,none
2026-03-15T10:09:53.346325+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,158.0,258.5,297.3,225.9,6.41,604.6,54.8,21.4,55.7,0.0,283.2,909.0,0.0,21.4,367,367,172,70,302,Hazardous,44.5,0,none
2026-03-15T10:09:53.854225+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,465.5,797.9,1469.0,814.5,10.16,567.9,102.2,20.0,45.0,3.7,155.8,910.6,0.0,20.0,500,500,500,112,500,Hazardous,74.7,1,brick_kiln
2026-03-15T10:09:54.363201+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,181.3,279.8,367.7,198.9,14.68,525.6,118.2,22.5,59.5,3.21,191.3,907.1,0.0,22.5,409,409,219,188,274,Hazardous,60.8,1,traffic_jam
2026-03-15T10:09:54.870268+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,35.8,61.0,137.5,65.3,2.92,517.2,31.6,22.8,61.8,3.78,207.4,908.1,0.0,22.8,155,155,92,33,158,Unhealthy,20.6,0,none
2026-03-15T10:09:55.372971+00:00,N5_Tokha,Tokha - Rural Rim,rural,22.3,37.8,141.0,33.6,1.83,487.1,20.8,20.1,69.4,1.68,113.0,912.4,0.0,20.1,107,107,94,21,97,Unhealthy for Sensitive Groups,15.2,0,none
2026-03-15T10:10:04.412152+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,127.0,197.1,228.6,203.4,6.17,561.3,66.3,21.6,54.2,3.2,219.3,910.2,0.0,21.6,272,272,137,68,278,Very Unhealthy,36.6,0,none
2026-03-15T10:10:04.920490+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,79.8,126.6,230.4,166.1,5.27,546.9,55.0,20.2,49.1,4.46,59.2,908.9,0.0,20.2,202,202,138,59,241,Very Unhealthy,29.5,0,brick_kiln
2026-03-15T10:10:05.428972+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,77.4,120.8,157.3,129.1,4.27,529.3,48.1,21.8,59.5,4.15,230.0,909.5,0.0,21.8,197,197,102,49,205,Unhealthy,26.6,0,none
2026-03-15T10:10:05.935014+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,197.4,329.5,679.7,200.0,14.86,528.9,46.6,22.8,64.4,2.33,88.2,908.2,0.0,22.8,500,500,500,191,275,Hazardous,72.3,1,waste_burning
2026-03-15T10:10:06.441349+00:00,N5_Tokha,Tokha - Rural Rim,rural,21.0,34.7,143.6,36.4,2.52,475.2,17.9,19.5,69.0,1.91,355.0,911.1,0.0,19.5,99,99,95,29,103,Moderate,14.7,0,none
2026-03-15T10:10:10.883946+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,114.8,202.9,241.0,217.9,6.73,594.3,63.8,21.8,54.6,2.75,170.5,907.7,0.0,21.8,278,278,144,73,293,Very Unhealthy,37.3,0,none
2026-03-15T10:10:11.389296+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,623.0,931.0,1716.1,873.2,10.12,561.5,98.9,20.2,46.7,1.89,259.0,909.7,0.0,20.2,500,500,500,111,500,Hazardous,74.3,1,brick_kiln
2026-03-15T10:10:11.897641+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,207.8,312.6,407.8,256.2,14.86,531.8,125.7,22.3,57.0,1.8,83.1,911.9,0.0,22.3,475,475,277,191,362,Hazardous,69.3,1,traffic_jam
2026-03-15T10:10:12.403841+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,39.5,63.7,143.8,64.7,2.91,484.1,34.6,22.7,57.0,3.62,193.1,911.0,0.0,22.7,157,157,95,33,157,Unhealthy,21.1,0,none
2026-03-15T10:10:12.911307+00:00,N5_Tokha,Tokha - Rural Rim,rural,23.0,35.0,133.8,34.3,1.97,470.9,23.2,19.2,66.5,2.08,5.3,909.0,0.0,19.2,99,99,90,22,98,Moderate,14.7,0,none
2026-03-15T10:10:21.949879+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,98.2,145.0,167.2,174.2,6.24,589.1,62.5,19.3,76.1,2.26,312.9,909.5,6.09,19.3,220,220,107,68,249,Very Unhealthy,30.9,0,none
2026-03-15T10:10:22.456643+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,106.5,169.1,282.3,167.6,5.5,537.8,46.2,20.0,48.9,2.23,214.9,908.1,0.0,20.0,244,244,165,61,243,Very Unhealthy,33.2,0,brick_kiln
2026-03-15T10:10:22.962803+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,102.6,160.2,228.9,137.3,4.66,553.0,45.4,21.5,55.6,1.29,162.7,906.6,0.0,21.5,235,235,138,53,213,Very Unhealthy,31.0,0,none
2026-03-15T10:10:23.469820+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,196.2,300.5,617.6,250.3,14.36,505.8,53.0,22.8,60.2,3.31,298.2,910.9,0.0,22.8,500,450,500,182,350,Hazardous,68.6,1,waste_burning
2026-03-15T10:10:23.979131+00:00,N5_Tokha,Tokha - Rural Rim,rural,22.3,36.3,136.8,36.4,2.19,469.3,22.2,18.5,60.5,2.21,342.3,908.3,0.0,18.5,103,103,91,25,103,Unhealthy for Sensitive Groups,15.1,0,none
2026-03-15T10:10:28.423484+00:00,N1_Kathmandu,Kathmandu - Ratna Park,urban_core,134.9,243.3,291.0,226.5,6.26,563.3,60.8,21.1,56.3,0.66,176.1,909.9,0.0,21.1,336,336,169,69,303,Hazardous,42.5,0,none
2026-03-15T10:10:28.928124+00:00,N2_Bhaktapur,Bhaktapur - Durbar Square,semi_urban_industrial,550.3,890.7,1552.6,882.0,11.02,558.2,95.8,20.4,50.4,2.97,291.1,912.0,0.0,20.4,500,500,500,127,500,Hazardous,74.7,1,brick_kiln
2026-03-15T10:10:29.429860+00:00,N3_Lalitpur,Lalitpur - Lagankhel,suburban,194.9,328.1,466.3,292.3,14.78,545.3,125.2,21.5,59.6,1.17,173.5,909.4,0.0,21.5,500,500,347,190,434,Hazardous,74.0,1,traffic_jam
2026-03-15T10:10:29.936054+00:00,N4_Kirtipur,Kirtipur - TU Campus,peri_urban,44.6,71.3,143.5,66.8,3.25,500.2,24.7,22.7,57.3,2.56,104.5,912.9,0.0,22.7,162,162,95,37,159,Unhealthy,20.7,0,none
